0	0.4665	0.9742	2.576
1	0.4709	0.9725	2.752
2	0.4710	0.9726	2.739
3	0.4742	0.9711	2.892
4	0.4682	0.9737	2.626
5	0.4725	0.9719	2.812
6	0.4566	0.9791	2.089
7	0.4719	0.9722	2.781
8	0.4685	0.9736	2.643
9	0.4718	0.9724	2.756
10	0.4580	0.9782	2.178
11	0.4589	0.9776	2.243
12	0.4715	0.9721	2.794
13	0.4660	0.9742	2.575
14	0.4716	0.9727	2.734
15	0.4706	0.9728	2.717
16	0.4703	0.9725	2.754
17	0.4720	0.9718	2.822
18	0.4727	0.9718	2.816
19	0.4593	0.9782	2.182
20	0.4674	0.9738	2.616
21	0.4714	0.9723	2.770
22	0.4722	0.9721	2.793
23	0.4548	0.9797	2.029
24	0.4719	0.9719	2.810
25	0.4714	0.9718	2.816
26	0.4731	0.9721	2.787
27	0.4734	0.9714	2.856
28	0.4717	0.9725	2.748
29	0.4675	0.9743	2.566
30	0.4682	0.9734	2.658
31	0.4698	0.9731	2.693
32	0.4707	0.9727	2.726
33	0.4736	0.9716	2.844
34	0.4707	0.9724	2.763
35	0.4661	0.9749	2.513
36	0.4625	0.9760	2.397
37	0.4644	0.9750	2.499
38	0.4700	0.9725	2.754
39	0.4649	0.9752	2.480
40	0.4643	0.9750	2.498
41	0.4722	0.9721	2.788
42	0.4702	0.9727	2.726
43	0.4699	0.9729	2.714
44	0.4733	0.9712	2.885
45	0.4674	0.9742	2.582
46	0.4711	0.9720	2.801
47	0.4668	0.9737	2.626
48	0.4724	0.9720	2.804
49	0.4664	0.9747	2.533
50	0.4727	0.9717	2.831
51	0.4723	0.9719	2.812
52	0.4686	0.9735	2.651
53	0.4734	0.9711	2.888
54	0.4707	0.9725	2.748
55	0.4708	0.9724	2.761
56	0.4656	0.9745	2.549
57	0.4719	0.9718	2.823
58	0.4565	0.9793	2.073
59	0.4708	0.9724	2.763
60	0.4706	0.9727	2.729
61	0.4718	0.9719	2.811
62	0.4718	0.9721	2.793
63	0.4705	0.9728	2.720
64	0.4726	0.9718	2.818
65	0.4565	0.9789	2.113
66	0.4675	0.9736	2.639
67	0.4566	0.9789	2.111
68	0.4700	0.9725	2.754
69	0.4710	0.9720	2.800
70	0.4697	0.9728	2.715
71	0.4672	0.9739	2.615
72	0.4729	0.9720	2.803
73	0.4671	0.9742	2.582
74	0.4727	0.9714	2.859
75	0.4740	0.9711	2.892
76	0.4604	0.9771	2.293
77	0.4722	0.9719	2.811
78	0.4689	0.9731	2.689
79	0.4724	0.9720	2.802
80	0.4708	0.9726	2.744
81	0.4721	0.9720	2.801
82	0.4712	0.9723	2.769
83	0.4707	0.9725	2.753
84	0.4663	0.9747	2.526
85	0.4697	0.9727	2.727
86	0.4706	0.9726	2.745
87	0.4563	0.9791	2.087
88	0.4681	0.9734	2.655
89	0.4715	0.9725	2.754
90	0.4701	0.9724	2.755
91	0.4734	0.9712	2.878
92	0.4667	0.9737	2.626
93	0.4718	0.9722	2.783
94	0.4711	0.9727	2.730
95	0.4713	0.9719	2.815
96	0.4704	0.9729	2.713
97	0.4654	0.9746	2.545
98	0.4685	0.9735	2.649
99	0.4714	0.9727	2.734
100	0.4647	0.9752	2.480
101	0.4683	0.9735	2.655
102	0.4732	0.9712	2.884
103	0.4697	0.9732	2.684
104	0.4707	0.9724	2.760
105	0.4699	0.9731	2.694
106	0.4726	0.9714	2.856
107	0.4689	0.9731	2.691
108	0.4699	0.9727	2.725
109	0.4692	0.9732	2.683
110	0.4716	0.9724	2.760
111	0.4717	0.9724	2.756
112	0.4658	0.9742	2.576
113	0.4720	0.9721	2.788
114	0.4577	0.9782	2.182
115	0.4729	0.9721	2.786
116	0.4734	0.9716	2.845
117	0.4662	0.9742	2.576
118	0.4719	0.9721	2.792
119	0.4590	0.9782	2.184
120	0.4721	0.9720	2.803
121	0.4586	0.9776	2.243
122	0.4642	0.9750	2.496
123	0.4625	0.9756	2.439
124	0.4676	0.9740	2.597
125	0.4713	0.9720	2.798
126	0.4692	0.9734	2.658
127	0.4673	0.9743	2.567
128	0.4703	0.9727	2.734
129	0.4696	0.9731	2.692
130	0.4658	0.9749	2.512
131	0.4700	0.9727	2.727
132	0.4715	0.9725	2.747
133	0.4742	0.9709	2.914
134	0.4694	0.9727	2.731
135	0.4705	0.9724	2.762
136	0.4712	0.9724	2.756
137	0.4623	0.9760	2.397
138	0.4706	0.9728	2.717
139	0.4697	0.9729	2.708
