0	0.4352	0.9718	2.822
1	0.4335	0.9723	2.772
2	0.4342	0.9724	2.758
3	0.4342	0.9725	2.748
4	0.4322	0.9734	2.658
5	0.4358	0.9718	2.822
6	0.4351	0.9719	2.812
7	0.4296	0.9745	2.549
8	0.4345	0.9726	2.745
9	0.4349	0.9723	2.773
10	0.4268	0.9752	2.478
11	0.4341	0.9727	2.735
12	0.4300	0.9739	2.609
13	0.4348	0.9722	2.783
14	0.4284	0.9750	2.496
15	0.4330	0.9728	2.718
16	0.4318	0.9734	2.660
17	0.4310	0.9737	2.631
18	0.4279	0.9748	2.517
19	0.4368	0.9710	2.896
20	0.4313	0.9734	2.663
21	0.4301	0.9744	2.563
22	0.4343	0.9721	2.791
23	0.4333	0.9728	2.720
24	0.4191	0.9790	2.099
25	0.4328	0.9730	2.705
26	0.4322	0.9732	2.676
27	0.4286	0.9747	2.534
28	0.4328	0.9731	2.695
29	0.4357	0.9715	2.848
30	0.4321	0.9733	2.673
31	0.4292	0.9741	2.587
32	0.4354	0.9723	2.769
33	0.4347	0.9721	2.788
34	0.4322	0.9733	2.668
35	0.4364	0.9715	2.850
36	0.4336	0.9728	2.722
37	0.4324	0.9728	2.717
38	0.4250	0.9764	2.363
39	0.4192	0.9792	2.075
40	0.4281	0.9747	2.526
41	0.4298	0.9745	2.554
42	0.4340	0.9728	2.723
43	0.4204	0.9784	2.159
44	0.4251	0.9759	2.408
45	0.4345	0.9725	2.753
46	0.4339	0.9723	2.770
47	0.4347	0.9722	2.777
48	0.4325	0.9731	2.689
49	0.4330	0.9729	2.712
50	0.4341	0.9727	2.728
51	0.4335	0.9729	2.714
52	0.4306	0.9738	2.625
53	0.4283	0.9746	2.543
54	0.4358	0.9716	2.842
55	0.4359	0.9717	2.835
56	0.4190	0.9795	2.050
57	0.4339	0.9726	2.737
58	0.4332	0.9728	2.721
59	0.4342	0.9725	2.749
60	0.4329	0.9733	2.666
61	0.4342	0.9727	2.726
62	0.4351	0.9720	2.795
63	0.4173	0.9800	1.996
64	0.4341	0.9726	2.738
65	0.4327	0.9732	2.678
66	0.4288	0.9751	2.492
67	0.4230	0.9773	2.269
68	0.4267	0.9752	2.475
69	0.4353	0.9723	2.771
70	0.4314	0.9734	2.662
71	0.4307	0.9737	2.628
72	0.4355	0.9715	2.848
73	0.4341	0.9724	2.762
74	0.4296	0.9741	2.591
75	0.4296	0.9744	2.559
76	0.4213	0.9778	2.219
77	0.4323	0.9728	2.719
78	0.4331	0.9731	2.695
79	0.4324	0.9733	2.667
80	0.4329	0.9731	2.690
81	0.4216	0.9783	2.172
82	0.4332	0.9729	2.715
83	0.4280	0.9748	2.525
84	0.4345	0.9722	2.776
85	0.4317	0.9737	2.633
86	0.4349	0.9722	2.783
87	0.4272	0.9755	2.454
88	0.4287	0.9745	2.548
89	0.4319	0.9730	2.701
