0	0.4536	0.9726	2.744
1	0.4506	0.9743	2.567
2	0.4516	0.9738	2.617
3	0.4402	0.9791	2.087
4	0.4534	0.9726	2.738
5	0.4532	0.9729	2.713
6	0.4541	0.9727	2.732
7	0.4552	0.9725	2.751
8	0.4553	0.9726	2.737
9	0.4535	0.9732	2.681
10	0.4557	0.9720	2.796
11	0.4400	0.9794	2.059
12	0.4518	0.9736	2.636
13	0.4559	0.9721	2.787
14	0.4509	0.9738	2.619
15	0.4555	0.9723	2.770
16	0.4524	0.9732	2.676
17	0.4493	0.9744	2.562
18	0.4574	0.9712	2.877
19	0.4509	0.9745	2.549
20	0.4537	0.9731	2.689
21	0.4492	0.9746	2.543
22	0.4536	0.9729	2.710
23	0.4440	0.9771	2.287
24	0.4461	0.9759	2.415
25	0.4549	0.9725	2.752
26	0.4477	0.9751	2.485
27	0.4546	0.9728	2.717
28	0.4547	0.9725	2.747
29	0.4498	0.9744	2.562
30	0.4547	0.9719	2.806
31	0.4558	0.9719	2.807
32	0.4494	0.9749	2.508
33	0.4426	0.9782	2.179
34	0.4539	0.9731	2.692
35	0.4566	0.9713	2.866
36	0.4459	0.9761	2.386
37	0.4546	0.9725	2.749
38	0.4552	0.9722	2.781
39	0.4382	0.9799	2.008
40	0.4505	0.9743	2.571
41	0.4502	0.9739	2.612
42	0.4400	0.9790	2.103
43	0.4560	0.9716	2.840
44	0.4553	0.9719	2.813
45	0.4542	0.9726	2.738
46	0.4530	0.9728	2.723
47	0.4528	0.9736	2.645
48	0.4506	0.9743	2.573
49	0.4538	0.9728	2.721
50	0.4477	0.9751	2.491
51	0.4532	0.9730	2.696
52	0.4548	0.9722	2.783
53	0.4517	0.9736	2.638
54	0.4568	0.9714	2.861
55	0.4569	0.9716	2.839
56	0.4541	0.9729	2.708
57	0.4556	0.9721	2.791
58	0.4540	0.9726	2.737
59	0.4541	0.9725	2.751
60	0.4559	0.9720	2.802
61	0.4552	0.9727	2.735
62	0.4515	0.9738	2.621
63	0.4536	0.9731	2.689
64	0.4523	0.9732	2.677
65	0.4538	0.9729	2.707
66	0.4519	0.9736	2.644
67	0.4422	0.9777	2.229
68	0.4574	0.9712	2.878
69	0.4551	0.9725	2.750
70	0.4541	0.9726	2.739
71	0.4556	0.9720	2.796
72	0.4548	0.9725	2.749
73	0.4530	0.9731	2.694
74	0.4493	0.9744	2.562
75	0.4535	0.9729	2.713
76	0.4508	0.9738	2.619
77	0.4493	0.9750	2.503
78	0.4538	0.9731	2.687
79	0.4439	0.9771	2.287
80	0.4526	0.9733	2.669
81	0.4550	0.9723	2.774
82	0.4551	0.9722	2.784
83	0.4510	0.9742	2.577
84	0.4506	0.9739	2.607
85	0.4542	0.9725	2.752
86	0.4542	0.9728	2.718
87	0.4540	0.9727	2.732
88	0.4549	0.9727	2.734
89	0.4413	0.9783	2.168
90	0.4562	0.9722	2.780
91	0.4539	0.9725	2.748
92	0.4560	0.9719	2.811
93	0.4546	0.9720	2.802
94	0.4488	0.9747	2.530
95	0.4576	0.9710	2.904
96	0.4497	0.9744	2.558
97	0.4489	0.9746	2.536
98	0.4398	0.9792	2.078
99	0.4560	0.9716	2.843
100	0.4551	0.9723	2.771
101	0.4425	0.9782	2.181
102	0.4508	0.9745	2.548
103	0.4557	0.9719	2.805
104	0.4549	0.9726	2.742
105	0.4544	0.9728	2.717
106	0.4523	0.9733	2.673
107	0.4557	0.9721	2.787
108	0.4534	0.9725	2.745
109	0.4543	0.9721	2.785
110	0.4554	0.9723	2.766
111	0.4398	0.9794	2.059
112	0.4533	0.9732	2.679
113	0.4530	0.9728	2.716
114	0.4530	0.9733	2.674
115	0.4514	0.9736	2.640
116	0.4507	0.9743	2.570
117	0.4539	0.9729	2.711
118	0.4566	0.9715	2.845
119	0.4475	0.9751	2.488
120	0.4460	0.9759	2.414
121	0.4553	0.9723	2.773
122	0.4531	0.9732	2.676
123	0.4400	0.9791	2.090
124	0.4516	0.9736	2.643
125	0.4566	0.9714	2.858
126	0.4532	0.9726	2.741
127	0.4554	0.9721	2.790
128	0.4557	0.9719	2.811
129	0.4565	0.9713	2.866
130	0.4481	0.9753	2.469
131	0.4496	0.9749	2.510
132	0.4494	0.9745	2.553
133	0.4532	0.9728	2.719
134	0.4548	0.9727	2.730
135	0.4562	0.9722	2.781
136	0.4489	0.9746	2.541
137	0.4494	0.9745	2.553
138	0.4548	0.9727	2.731
139	0.4491	0.9744	2.564
140	0.4533	0.9729	2.712
141	0.4505	0.9740	2.603
142	0.4550	0.9722	2.776
143	0.4550	0.9721	2.789
144	0.4495	0.9744	2.562
145	0.4397	0.9792	2.077
146	0.4380	0.9799	2.008
147	0.4535	0.9731	2.688
148	0.4424	0.9782	2.178
149	0.4459	0.9759	2.414
150	0.4538	0.9729	2.712
151	0.4550	0.9722	2.776
152	0.4572	0.9712	2.884
153	0.4540	0.9726	2.739
154	0.4507	0.9738	2.623
155	0.4565	0.9714	2.857
156	0.4545	0.9719	2.808
157	0.4503	0.9743	2.571
158	0.4553	0.9721	2.791
159	0.4525	0.9733	2.665
160	0.4530	0.9730	2.696
161	0.4567	0.9716	2.838
162	0.4540	0.9725	2.753
