0	0.4525	0.9720	2.799
1	0.4516	0.9723	2.769
2	0.4524	0.9719	2.809
3	0.4532	0.9716	2.839
4	0.4513	0.9725	2.749
5	0.4502	0.9731	2.687
6	0.4539	0.9713	2.872
7	0.4496	0.9733	2.674
8	0.4516	0.9722	2.781
9	0.4461	0.9745	2.550
10	0.4528	0.9722	2.780
11	0.4426	0.9758	2.415
12	0.4458	0.9744	2.559
13	0.4507	0.9728	2.719
14	0.4507	0.9725	2.751
15	0.4463	0.9749	2.506
16	0.4496	0.9729	2.714
17	0.4387	0.9777	2.227
18	0.4509	0.9721	2.785
19	0.4516	0.9725	2.746
20	0.4513	0.9722	2.778
21	0.4424	0.9762	2.379
22	0.4454	0.9747	2.529
23	0.4523	0.9720	2.805
24	0.4480	0.9739	2.613
25	0.4500	0.9729	2.709
26	0.4521	0.9721	2.791
27	0.4519	0.9724	2.764
28	0.4470	0.9744	2.564
29	0.4492	0.9735	2.645
30	0.4473	0.9743	2.570
31	0.4534	0.9716	2.843
32	0.4492	0.9733	2.668
33	0.4505	0.9730	2.704
34	0.4471	0.9740	2.603
35	0.4378	0.9783	2.168
36	0.4514	0.9726	2.739
37	0.4519	0.9723	2.767
38	0.4456	0.9746	2.541
39	0.4391	0.9782	2.178
40	0.4515	0.9726	2.737
41	0.4488	0.9733	2.673
42	0.4500	0.9726	2.743
43	0.4447	0.9754	2.462
44	0.4506	0.9727	2.732
45	0.4498	0.9726	2.737
46	0.4503	0.9732	2.685
47	0.4511	0.9720	2.801
48	0.4364	0.9794	2.055
49	0.4403	0.9772	2.284
50	0.4516	0.9723	2.773
51	0.4496	0.9730	2.695
52	0.4458	0.9749	2.509
53	0.4505	0.9727	2.730
54	0.4346	0.9799	2.005
55	0.4503	0.9729	2.709
56	0.4494	0.9728	2.719
57	0.4482	0.9736	2.637
58	0.4496	0.9733	2.672
59	0.4441	0.9751	2.487
60	0.4525	0.9716	2.840
61	0.4517	0.9719	2.809
62	0.4542	0.9709	2.906
63	0.4495	0.9731	2.692
64	0.4498	0.9732	2.678
65	0.4519	0.9721	2.789
66	0.4461	0.9744	2.562
67	0.4475	0.9743	2.573
68	0.4516	0.9726	2.738
69	0.4454	0.9746	2.538
70	0.4520	0.9721	2.791
71	0.4522	0.9721	2.786
72	0.4516	0.9723	2.772
73	0.4530	0.9714	2.863
74	0.4528	0.9722	2.780
75	0.4470	0.9743	2.572
76	0.4531	0.9714	2.859
77	0.4481	0.9737	2.634
78	0.4513	0.9727	2.727
79	0.4504	0.9725	2.750
80	0.4479	0.9736	2.638
81	0.4365	0.9791	2.085
82	0.4532	0.9714	2.855
83	0.4505	0.9730	2.705
84	0.4483	0.9735	2.646
85	0.4364	0.9790	2.104
86	0.4506	0.9727	2.732
87	0.4441	0.9751	2.490
88	0.4509	0.9728	2.718
89	0.4487	0.9733	2.674
90	0.4510	0.9725	2.746
91	0.4504	0.9727	2.732
92	0.4524	0.9717	2.832
93	0.4497	0.9728	2.717
94	0.4505	0.9725	2.747
95	0.4472	0.9738	2.620
96	0.4465	0.9739	2.610
97	0.4491	0.9736	2.644
98	0.4362	0.9792	2.075
99	0.4364	0.9790	2.104
100	0.4377	0.9784	2.165
101	0.4402	0.9772	2.284
102	0.4494	0.9728	2.717
103	0.4516	0.9726	2.739
104	0.4533	0.9716	2.839
105	0.4503	0.9731	2.689
106	0.4497	0.9727	2.735
107	0.4441	0.9751	2.490
108	0.4471	0.9743	2.569
109	0.4457	0.9749	2.511
110	0.4479	0.9738	2.623
111	0.4506	0.9727	2.726
112	0.4512	0.9722	2.783
113	0.4522	0.9719	2.809
114	0.4518	0.9723	2.767
115	0.4512	0.9727	2.728
116	0.4454	0.9746	2.539
117	0.4512	0.9725	2.750
118	0.4527	0.9722	2.780
