0	0.4210	0.9744	2.558
1	0.4244	0.9729	2.710
2	0.4263	0.9722	2.780
3	0.4261	0.9722	2.784
4	0.4255	0.9728	2.721
5	0.4213	0.9747	2.528
6	0.4127	0.9778	2.217
7	0.4234	0.9733	2.669
8	0.4210	0.9741	2.588
9	0.4104	0.9794	2.063
10	0.4164	0.9764	2.358
11	0.4186	0.9755	2.449
12	0.4241	0.9733	2.675
13	0.4253	0.9727	2.735
14	0.4194	0.9748	2.519
15	0.4256	0.9721	2.787
16	0.4243	0.9734	2.664
17	0.4234	0.9733	2.667
18	0.4236	0.9735	2.654
19	0.4249	0.9729	2.707
20	0.4202	0.9751	2.487
21	0.4260	0.9722	2.783
22	0.4271	0.9718	2.816
23	0.4193	0.9749	2.510
24	0.4186	0.9755	2.449
25	0.4268	0.9723	2.769
26	0.4224	0.9737	2.630
27	0.4200	0.9747	2.527
28	0.4272	0.9717	2.830
29	0.4227	0.9735	2.654
30	0.4253	0.9728	2.721
31	0.4254	0.9727	2.732
32	0.4246	0.9728	2.716
33	0.4198	0.9751	2.485
34	0.4118	0.9785	2.154
35	0.4212	0.9746	2.544
36	0.4220	0.9738	2.624
37	0.4255	0.9726	2.736
38	0.4222	0.9739	2.611
39	0.4194	0.9748	2.519
40	0.4245	0.9729	2.708
41	0.4219	0.9738	2.616
42	0.4233	0.9731	2.686
43	0.4165	0.9760	2.400
44	0.4104	0.9796	2.044
45	0.4127	0.9778	2.216
46	0.4209	0.9745	2.545
47	0.4215	0.9744	2.557
48	0.4260	0.9723	2.771
49	0.4200	0.9746	2.539
50	0.4249	0.9728	2.717
51	0.4241	0.9730	2.696
52	0.4247	0.9723	2.767
53	0.4106	0.9793	2.069
54	0.4265	0.9719	2.810
55	0.4277	0.9716	2.842
56	0.4238	0.9734	2.664
57	0.4235	0.9733	2.665
58	0.4235	0.9734	2.662
59	0.4205	0.9742	2.579
60	0.4103	0.9794	2.064
61	0.4259	0.9723	2.773
62	0.4269	0.9716	2.836
63	0.4212	0.9747	2.526
64	0.4250	0.9721	2.791
65	0.4219	0.9740	2.601
66	0.4245	0.9731	2.686
67	0.4238	0.9731	2.687
68	0.4254	0.9728	2.722
69	0.4212	0.9740	2.599
70	0.4130	0.9783	2.169
71	0.4243	0.9732	2.679
72	0.4252	0.9723	2.769
73	0.4264	0.9721	2.785
74	0.4105	0.9791	2.090
75	0.4239	0.9728	2.720
76	0.4230	0.9735	2.653
77	0.4209	0.9744	2.556
78	0.4267	0.9724	2.763
79	0.4243	0.9729	2.710
80	0.4244	0.9730	2.704
81	0.4226	0.9734	2.657
82	0.4241	0.9732	2.675
83	0.4246	0.9729	2.708
84	0.4263	0.9720	2.801
85	0.4234	0.9731	2.688
86	0.4256	0.9721	2.787
87	0.4237	0.9729	2.713
88	0.4261	0.9722	2.783
89	0.4280	0.9711	2.892
90	0.4196	0.9747	2.532
91	0.4180	0.9753	2.469
92	0.4270	0.9716	2.844
93	0.4086	0.9801	1.991
94	0.4255	0.9725	2.753
95	0.4252	0.9727	2.734
96	0.4262	0.9721	2.788
97	0.4255	0.9726	2.741
98	0.4245	0.9729	2.714
99	0.4254	0.9724	2.756
100	0.4194	0.9748	2.521
101	0.4241	0.9731	2.693
102	0.4255	0.9727	2.730
103	0.4246	0.9727	2.734
104	0.4243	0.9727	2.726
105	0.4143	0.9773	2.266
106	0.4163	0.9764	2.358
107	0.4209	0.9741	2.588
108	0.4272	0.9717	2.833
109	0.4237	0.9729	2.711
110	0.4257	0.9725	2.748
111	0.4231	0.9738	2.625
112	0.4257	0.9726	2.737
113	0.4262	0.9722	2.780
114	0.4255	0.9728	2.720
115	0.4261	0.9724	2.764
116	0.4181	0.9753	2.475
117	0.4212	0.9740	2.599
118	0.4163	0.9764	2.357
119	0.4180	0.9753	2.469
120	0.4255	0.9721	2.787
121	0.4104	0.9796	2.045
122	0.4260	0.9722	2.783
123	0.4185	0.9755	2.449
124	0.4233	0.9733	2.667
125	0.4258	0.9723	2.773
126	0.4209	0.9744	2.557
127	0.4267	0.9723	2.767
128	0.4201	0.9751	2.485
129	0.4270	0.9716	2.842
130	0.4227	0.9734	2.656
131	0.4218	0.9740	2.599
132	0.4129	0.9783	2.169
133	0.4200	0.9746	2.540
134	0.4218	0.9738	2.616
135	0.4195	0.9747	2.532
136	0.4164	0.9760	2.400
137	0.4223	0.9737	2.634
138	0.4237	0.9731	2.689
139	0.4230	0.9735	2.653
140	0.4142	0.9774	2.264
141	0.4259	0.9723	2.770
142	0.4262	0.9720	2.802
143	0.4242	0.9732	2.678
144	0.4252	0.9728	2.722
145	0.4191	0.9749	2.513
146	0.4248	0.9729	2.708
147	0.4212	0.9748	2.525
148	0.4243	0.9727	2.729
149	0.4208	0.9746	2.545
150	0.4257	0.9726	2.738
151	0.4230	0.9738	2.622
152	0.4264	0.9719	2.810
153	0.4199	0.9748	2.525
154	0.4240	0.9733	2.673
155	0.4234	0.9735	2.654
156	0.4241	0.9731	2.691
157	0.4237	0.9734	2.664
158	0.4126	0.9778	2.216
159	0.4269	0.9718	2.816
160	0.4245	0.9727	2.734
161	0.4251	0.9727	2.735
162	0.4268	0.9716	2.835
163	0.4211	0.9746	2.545
164	0.4102	0.9794	2.062
165	0.4242	0.9734	2.662
166	0.4225	0.9734	2.657
167	0.4233	0.9731	2.689
168	0.4180	0.9753	2.475
169	0.4254	0.9726	2.738
170	0.4204	0.9742	2.579
171	0.4254	0.9727	2.729
172	0.4104	0.9791	2.090
173	0.4116	0.9785	2.151
174	0.4260	0.9723	2.768
175	0.4219	0.9738	2.620
176	0.4213	0.9744	2.556
177	0.4253	0.9728	2.724
178	0.4261	0.9721	2.789
179	0.4257	0.9725	2.747
180	0.4192	0.9748	2.519
181	0.4244	0.9731	2.686
182	0.4270	0.9717	2.831
183	0.4244	0.9728	2.715
184	0.4232	0.9731	2.688
185	0.4238	0.9728	2.719
186	0.4246	0.9723	2.767
187	0.4243	0.9730	2.704
188	0.4266	0.9724	2.764
189	0.4253	0.9724	2.756
190	0.4263	0.9722	2.784
191	0.4253	0.9727	2.733
192	0.4105	0.9793	2.068
193	0.4234	0.9733	2.666
194	0.4220	0.9739	2.612
195	0.4254	0.9726	2.742
196	0.4276	0.9716	2.843
197	0.4254	0.9725	2.752
198	0.4085	0.9801	1.990
199	0.4208	0.9741	2.588
200	0.4240	0.9730	2.697
201	0.4249	0.9721	2.791
202	0.4242	0.9729	2.709
203	0.4196	0.9751	2.487
204	0.4262	0.9722	2.782
205	0.4234	0.9734	2.662
206	0.4245	0.9729	2.707
207	0.4243	0.9729	2.707
208	0.4254	0.9728	2.721
209	0.4193	0.9748	2.521
210	0.4236	0.9729	2.712
211	0.4245	0.9728	2.718
212	0.4251	0.9723	2.769
213	0.4260	0.9722	2.782
214	0.4279	0.9711	2.893
215	0.4236	0.9729	2.711
216	0.4271	0.9717	2.831
217	0.4248	0.9729	2.714
218	0.4234	0.9734	2.661
219	0.4179	0.9753	2.470
220	0.4262	0.9720	2.801
221	0.4180	0.9753	2.474
222	0.4191	0.9749	2.512
223	0.4260	0.9722	2.783
224	0.4260	0.9721	2.789
225	0.4116	0.9785	2.152
226	0.4262	0.9722	2.784
