0	0.4940	0.9716	2.836
1	0.4780	0.9791	2.085
2	0.4902	0.9733	2.670
3	0.4913	0.9725	2.748
4	0.4906	0.9729	2.706
5	0.4940	0.9718	2.822
6	0.4927	0.9725	2.749
7	0.4878	0.9743	2.575
8	0.4905	0.9730	2.701
9	0.4913	0.9729	2.710
10	0.4910	0.9731	2.687
11	0.4937	0.9718	2.815
12	0.4889	0.9741	2.593
13	0.4920	0.9724	2.758
14	0.4933	0.9721	2.792
15	0.4900	0.9734	2.656
16	0.4912	0.9725	2.749
17	0.4924	0.9723	2.766
18	0.4933	0.9719	2.814
19	0.4943	0.9715	2.850
20	0.4900	0.9734	2.657
21	0.4887	0.9741	2.594
22	0.4780	0.9787	2.128
23	0.4933	0.9717	2.835
24	0.4897	0.9732	2.681
25	0.4858	0.9749	2.507
26	0.4930	0.9719	2.806
27	0.4930	0.9723	2.768
28	0.4890	0.9734	2.655
29	0.4806	0.9781	2.194
30	0.4951	0.9710	2.902
31	0.4909	0.9731	2.686
32	0.4901	0.9733	2.669
33	0.4889	0.9741	2.593
34	0.4922	0.9723	2.768
35	0.4923	0.9722	2.778
36	0.4802	0.9774	2.261
37	0.4950	0.9715	2.853
38	0.4945	0.9719	2.809
39	0.4933	0.9722	2.782
40	0.4917	0.9725	2.753
41	0.4915	0.9723	2.768
42	0.4939	0.9716	2.837
43	0.4879	0.9745	2.546
44	0.4913	0.9727	2.726
45	0.4939	0.9718	2.821
46	0.4923	0.9727	2.735
47	0.4931	0.9724	2.763
48	0.4922	0.9724	2.756
49	0.4955	0.9710	2.905
50	0.4936	0.9718	2.816
51	0.4928	0.9721	2.794
52	0.4869	0.9744	2.564
53	0.4819	0.9770	2.305
54	0.4922	0.9725	2.749
55	0.4922	0.9725	2.749
56	0.4948	0.9713	2.870
57	0.4870	0.9743	2.569
58	0.4933	0.9720	2.803
59	0.4882	0.9737	2.629
60	0.4760	0.9796	2.044
61	0.4913	0.9728	2.724
62	0.4777	0.9790	2.097
63	0.4942	0.9712	2.880
64	0.4941	0.9716	2.836
65	0.4904	0.9729	2.708
66	0.4874	0.9746	2.537
67	0.4857	0.9749	2.514
68	0.4920	0.9723	2.774
69	0.4919	0.9724	2.761
70	0.4777	0.9792	2.084
71	0.4916	0.9723	2.769
